Request id,Pickup point,Driver ID,Status,Request timestamp,Time slot,Drop timestamp,Hour
2644,City,290,Trip Completed,12-07-2016 22:39,Night,12-07-2016 23:20,22
3280,Airport,290,Trip Completed,13-07-2016 10:43,Morning,13-07-2016 11:23,10
3486,City,290,Trip Completed,13-07-2016 17:23,Evening,13-07-2016 18:23,17
5297,City,290,Trip Completed,14-07-2016 21:51,Night,14-07-2016 22:25,21
5802,City,290,Trip Completed,15-07-2016 08:43,Morning,15-07-2016 09:08,8
6675,City,290,Trip Completed,15-07-2016 22:21,Night,15-07-2016 23:21,22
2025,City,291,Trip Completed,12-07-2016 13:56,Afternoon,12-07-2016 14:58,13
2270,City,291,Trip Completed,12-07-2016 18:28,Evening,12-07-2016 19:17,18
3701,Airport,291,Trip Completed,13-07-2016 19:46,Evening,13-07-2016 20:51,19
4618,City,291,Trip Completed,14-07-2016 11:02,Morning,14-07-2016 11:40,11
4909,Airport,291,Trip Completed,14-07-2016 18:03,Evening,14-07-2016 18:34,18
5578,City,291,Trip Completed,15-07-2016 05:48,Early Morning,15-07-2016 06:43,5
6404,Airport,291,Trip Completed,15-07-2016 19:24,Evening,15-07-2016 20:03,19
6623,City,291,Trip Completed,15-07-2016 21:51,Night,15-07-2016 23:12,21
6738,Airport,291,Trip Completed,15-07-2016 23:45,Night,16-07-2016 00:35,23
497,City,292,Trip Completed,11-07-2016 09:33,Morning,11-07-2016 10:09,9
1071,Airport,292,Trip Completed,11-07-2016 19:58,Evening,11-07-2016 20:32,19
1709,City,292,Trip Completed,12-07-2016 08:09,Morning,12-07-2016 09:11,8
2348,City,292,Trip Completed,12-07-2016 19:21,Evening,12-07-2016 20:26,19
3342,Airport,292,Trip Completed,13-07-2016 12:51,Afternoon,13-07-2016 13:35,12
1008,Airport,293,Trip Completed,11-07-2016 19:05,Evening,11-07-2016 20:09,19
2430,City,293,Trip Completed,12-07-2016 20:12,Evening,12-07-2016 20:44,20
3352,City,293,Trip Completed,13-07-2016 13:26,Afternoon,13-07-2016 14:04,13
3748,City,293,Trip Completed,13-07-2016 20:23,Evening,13-07-2016 21:26,20
5687,City,293,Trip Completed,15-07-2016 07:15,Morning,15-07-2016 08:01,7
6724,Airport,293,Trip Completed,15-07-2016 23:20,Night,16-07-2016 00:10,23
152,City,294,Trip Completed,11-07-2016 05:29,Early Morning,11-07-2016 06:16,5
1207,Airport,294,Trip Completed,11-07-2016 21:23,Night,11-07-2016 22:32,21
1377,Airport,294,Trip Completed,12-07-2016 00:54,Early Morning,12-07-2016 01:55,0
1606,Airport,294,Trip Completed,12-07-2016 06:45,Morning,12-07-2016 07:50,6
1920,City,294,Trip Completed,12-07-2016 10:56,Morning,12-07-2016 11:58,10
2856,Airport,294,Trip Completed,13-07-2016 05:34,Early Morning,13-07-2016 06:46,5
3277,City,294,Trip Completed,13-07-2016 10:41,Morning,13-07-2016 11:06,10
4501,City,294,Trip Completed,14-07-2016 09:01,Morning,14-07-2016 09:51,9
5194,City,294,Trip Completed,14-07-2016 20:42,Evening,14-07-2016 21:26,20
5519,Airport,294,Trip Completed,15-07-2016 05:11,Early Morning,15-07-2016 05:55,5
6509,City,294,Trip Completed,15-07-2016 20:32,Evening,15-07-2016 21:50,20
476,City,295,Trip Completed,11-07-2016 09:24,Morning,11-07-2016 10:02,9
1052,Airport,295,Trip Completed,11-07-2016 19:42,Evening,11-07-2016 20:54,19
1743,Airport,295,Trip Completed,12-07-2016 08:28,Morning,12-07-2016 09:10,8
3157,Airport,295,Trip Completed,13-07-2016 09:02,Morning,13-07-2016 09:47,9
5255,Airport,295,Trip Completed,14-07-2016 21:19,Night,14-07-2016 22:09,21
6475,City,295,Trip Completed,15-07-2016 20:20,Evening,15-07-2016 21:02,20
477,City,296,Trip Completed,11-07-2016 09:28,Morning,11-07-2016 10:41,9
643,City,296,Trip Completed,11-07-2016 12:35,Afternoon,11-07-2016 13:20,12
1152,Airport,296,Trip Completed,11-07-2016 20:39,Evening,11-07-2016 21:28,20
1333,City,296,Trip Completed,11-07-2016 23:17,Night,12-07-2016 00:15,23
1659,City,296,Trip Completed,12-07-2016 07:24,Morning,12-07-2016 08:14,7
2657,Airport,296,Trip Completed,12-07-2016 23:11,Night,13-07-2016 00:28,23
2898,Airport,296,Trip Completed,13-07-2016 06:01,Morning,13-07-2016 07:04,6
3852,Airport,296,Trip Completed,13-07-2016 21:38,Night,13-07-2016 22:24,21
5342,City,296,Trip Completed,14-07-2016 22:38,Night,14-07-2016 23:21,22
5634,Airport,296,Trip Completed,15-07-2016 06:44,Morning,15-07-2016 07:10,6
30,Airport,297,Trip Completed,11-07-2016 02:04,Early Morning,11-07-2016 02:37,2
195,City,297,Trip Completed,11-07-2016 06:05,Morning,11-07-2016 06:52,6
993,City,297,Trip Completed,11-07-2016 19:00,Evening,11-07-2016 19:41,19
1774,Airport,297,Trip Completed,12-07-2016 08:53,Morning,12-07-2016 10:00,8
2648,City,297,Trip Completed,12-07-2016 22:50,Night,12-07-2016 23:44,22
2979,Airport,297,Trip Completed,13-07-2016 06:58,Morning,13-07-2016 07:58,6
3676,City,297,Trip Completed,13-07-2016 19:28,Evening,13-07-2016 20:30,19
4041,Airport,297,Trip Completed,14-07-2016 00:38,Early Morning,14-07-2016 01:12,0
4147,Airport,297,Trip Completed,14-07-2016 04:54,Early Morning,14-07-2016 06:00,4
4859,Airport,297,Trip Completed,14-07-2016 17:34,Evening,14-07-2016 18:30,17
6067,Airport,297,Trip Completed,15-07-2016 13:55,Afternoon,15-07-2016 14:56,13
1690,Airport,298,Trip Completed,12-07-2016 07:52,Morning,12-07-2016 08:56,7
2404,Airport,298,Trip Completed,12-07-2016 20:00,Evening,12-07-2016 20:56,20
3313,City,298,Trip Completed,13-07-2016 12:01,Afternoon,13-07-2016 12:55,12
3559,City,298,Trip Completed,13-07-2016 18:16,Evening,13-07-2016 19:25,18
4018,Airport,298,Trip Completed,13-07-2016 23:57,Night,14-07-2016 01:02,23
4121,Airport,298,Trip Completed,14-07-2016 04:29,Early Morning,14-07-2016 05:07,4
4224,City,298,Trip Completed,14-07-2016 05:49,Early Morning,14-07-2016 06:54,5
4810,City,298,Trip Completed,14-07-2016 17:16,Evening,14-07-2016 18:01,17
5295,City,298,Trip Completed,14-07-2016 21:48,Night,14-07-2016 22:41,21
5381,Airport,298,Trip Completed,14-07-2016 23:56,Night,15-07-2016 00:39,23
6271,City,298,Trip Completed,15-07-2016 18:14,Evening,15-07-2016 18:59,18
1244,City,299,Trip Completed,11-07-2016 21:38,Night,11-07-2016 22:15,21
2249,City,299,Trip Completed,12-07-2016 18:24,Evening,12-07-2016 19:09,18
3045,Airport,299,Trip Completed,13-07-2016 07:39,Morning,13-07-2016 08:30,7
3817,Airport,299,Trip Completed,13-07-2016 21:12,Night,13-07-2016 22:05,21
4481,City,299,Trip Completed,14-07-2016 08:46,Morning,14-07-2016 09:54,8
5160,City,299,Trip Completed,14-07-2016 20:28,Evening,14-07-2016 21:12,20
6304,City,299,Trip Completed,15-07-2016 18:31,Evening,15-07-2016 19:19,18
1315,Airport,300,Trip Completed,11-07-2016 22:54,Night,11-07-2016 23:35,22
2924,City,300,Trip Completed,13-07-2016 06:31,Morning,13-07-2016 07:20,6
3324,Airport,300,Trip Completed,13-07-2016 12:33,Afternoon,13-07-2016 13:16,12
3935,Airport,300,Trip Completed,13-07-2016 22:26,Night,13-07-2016 23:43,22
5844,Airport,300,Trip Completed,15-07-2016 09:07,Morning,15-07-2016 09:56,9
2905,City,1,Trip Completed,13-07-2016 06:08,Morning,NA,6
4805,City,1,Trip Completed,14-07-2016 17:07,Evening,NA,17
5202,Airport,1,Trip Completed,14-07-2016 20:51,Evening,NA,20
5927,City,1,Trip Completed,15-07-2016 10:12,Morning,NA,10
2347,Airport,2,Trip Completed,12-07-2016 19:14,Evening,NA,19
3806,Airport,2,Trip Completed,13-07-2016 20:57,Evening,NA,20
4451,City,2,Trip Completed,14-07-2016 08:38,Morning,NA,8
5023,Airport,2,Trip Completed,14-07-2016 19:04,Evening,NA,19
80,City,3,Trip Completed,11-07-2016 04:47,Early Morning,NA,4
534,City,3,Trip Completed,11-07-2016 10:01,Morning,NA,10
1867,Airport,3,Trip Completed,12-07-2016 09:59,Morning,NA,9
4383,City,3,Trip Completed,14-07-2016 07:48,Morning,NA,7
748,City,4,Trip Completed,11-07-2016 15:49,Afternoon,NA,15
1254,Airport,4,Trip Completed,11-07-2016 21:53,Night,NA,21
3807,Airport,4,Trip Completed,13-07-2016 20:58,Evening,NA,20
4280,City,4,Trip Completed,14-07-2016 06:33,Morning,NA,6
4533,City,4,Trip Completed,14-07-2016 09:31,Morning,NA,9
3230,City,5,Trip Completed,13-07-2016 10:01,Morning,NA,10
4296,City,5,Trip Completed,14-07-2016 06:39,Morning,NA,6
3059,City,6,Trip Completed,13-07-2016 07:56,Morning,NA,7
5547,City,6,Trip Completed,15-07-2016 05:30,Early Morning,NA,5
5699,City,6,Trip Completed,15-07-2016 07:25,Morning,NA,7
5701,City,6,Trip Completed,15-07-2016 07:34,Morning,NA,7
247,City,7,Trip Completed,11-07-2016 06:33,Morning,NA,6
2582,Airport,7,Trip Completed,12-07-2016 21:42,Night,NA,21
3184,City,7,Trip Completed,13-07-2016 09:21,Morning,NA,9
1687,City,8,Trip Completed,12-07-2016 07:51,Morning,NA,7
4174,City,8,Trip Completed,14-07-2016 05:19,Early Morning,NA,5
4335,City,8,Trip Completed,14-07-2016 07:13,Morning,NA,7
150,City,9,Trip Completed,11-07-2016 05:24,Early Morning,NA,5
233,City,9,Trip Completed,11-07-2016 06:27,Morning,NA,6
1880,City,9,Trip Completed,12-07-2016 10:01,Morning,NA,10
2986,City,9,Trip Completed,13-07-2016 07:04,Morning,NA,7
3549,City,9,Trip Completed,13-07-2016 18:03,Evening,NA,18
4463,City,9,Trip Completed,14-07-2016 08:43,Morning,NA,8
4178,City,10,Trip Completed,14-07-2016 05:22,Early Morning,NA,5
4599,City,10,Trip Completed,14-07-2016 10:08,Morning,NA,10
4667,Airport,10,Trip Completed,14-07-2016 12:23,Afternoon,NA,12
570,City,13,Trip Completed,11-07-2016 10:36,Morning,NA,10
1691,City,13,Trip Completed,12-07-2016 07:54,Morning,NA,7
3499,City,13,Trip Completed,13-07-2016 17:46,Evening,NA,17
4467,City,13,Trip Completed,14-07-2016 08:42,Morning,NA,8
2799,City,14,Trip Completed,13-07-2016 04:59,Early Morning,NA,4
3822,Airport,14,Trip Completed,13-07-2016 21:10,Night,NA,21
4456,City,14,Trip Completed,14-07-2016 08:32,Morning,NA,8
4685,Airport,14,Trip Completed,14-07-2016 13:00,Afternoon,NA,13
306,City,15,Trip Completed,11-07-2016 07:20,Morning,NA,7
2888,City,15,Trip Completed,13-07-2016 05:57,Early Morning,NA,5
92,City,16,Trip Completed,11-07-2016 04:53,Early Morning,NA,4
3138,City,16,Trip Completed,13-07-2016 08:50,Morning,NA,8
3810,City,16,Trip Completed,13-07-2016 21:06,Night,NA,21
4580,City,16,Trip Completed,14-07-2016 09:59,Morning,NA,9
5784,City,16,Trip Completed,15-07-2016 08:34,Morning,NA,8
1648,City,17,Trip Completed,12-07-2016 07:20,Morning,NA,7
2883,City,17,Trip Completed,13-07-2016 05:54,Early Morning,NA,5
4272,City,17,Trip Completed,14-07-2016 06:23,Morning,NA,6
5621,City,17,Trip Completed,15-07-2016 06:28,Morning,NA,6
5696,City,17,Trip Completed,15-07-2016 07:32,Morning,NA,7
5662,City,18,Trip Completed,15-07-2016 07:04,Morning,NA,7
1894,Airport,19,Trip Completed,12-07-2016 10:19,Morning,NA,10
2854,City,19,Trip Completed,13-07-2016 05:37,Early Morning,NA,5
4968,City,19,Trip Completed,14-07-2016 18:40,Evening,NA,18
352,City,20,Trip Completed,11-07-2016 07:54,Morning,NA,7
1841,City,20,Trip Completed,12-07-2016 09:41,Morning,NA,9
1885,City,20,Trip Completed,12-07-2016 10:04,Morning,NA,10
3170,City,20,Trip Completed,13-07-2016 09:09,Morning,NA,9
4586,City,20,Trip Completed,14-07-2016 10:09,Morning,NA,10
5208,Airport,20,Trip Completed,14-07-2016 20:55,Evening,NA,20
5472,City,20,Trip Completed,15-07-2016 04:49,Early Morning,NA,4
96,City,21,Trip Completed,11-07-2016 04:58,Early Morning,NA,4
132,City,21,Trip Completed,11-07-2016 05:15,Early Morning,NA,5
2899,City,21,Trip Completed,13-07-2016 05:59,Early Morning,NA,5
3166,City,21,Trip Completed,13-07-2016 09:09,Morning,NA,9
232,City,22,Trip Completed,11-07-2016 06:26,Morning,NA,6
275,City,22,Trip Completed,11-07-2016 07:00,Morning,NA,7
554,City,22,Trip Completed,11-07-2016 10:13,Morning,NA,10
4326,City,22,Trip Completed,14-07-2016 07:08,Morning,NA,7
5723,City,22,Trip Completed,15-07-2016 07:44,Morning,NA,7
1462,Airport,23,Trip Completed,12-07-2016 05:01,Early Morning,NA,5
196,Airport,24,Trip Completed,11-07-2016 06:07,Morning,NA,6
236,City,24,Trip Completed,11-07-2016 06:32,Morning,NA,6
1502,City,24,Trip Completed,12-07-2016 05:37,Early Morning,NA,5
1615,City,24,Trip Completed,12-07-2016 06:52,Morning,NA,6
3079,City,24,Trip Completed,13-07-2016 08:13,Morning,NA,8
6249,Airport,24,Trip Completed,15-07-2016 17:55,Evening,NA,17
1794,City,25,Trip Completed,12-07-2016 09:03,Morning,NA,9
4546,City,25,Trip Completed,14-07-2016 09:34,Morning,NA,9
2913,City,26,Trip Completed,13-07-2016 06:15,Morning,NA,6
276,City,27,Trip Completed,11-07-2016 06:52,Morning,NA,6
1613,City,27,Trip Completed,12-07-2016 06:47,Morning,NA,6
3150,City,27,Trip Completed,13-07-2016 08:59,Morning,NA,8
3217,City,27,Trip Completed,13-07-2016 09:48,Morning,NA,9
4523,City,27,Trip Completed,14-07-2016 09:22,Morning,NA,9
4593,City,27,Trip Completed,14-07-2016 10:09,Morning,NA,10
5476,Airport,27,Trip Completed,15-07-2016 04:45,Early Morning,NA,4
5477,City,27,Trip Completed,15-07-2016 04:48,Early Morning,NA,4
5846,City,27,Trip Completed,15-07-2016 09:05,Morning,NA,9
1539,City,28,Trip Completed,12-07-2016 06:04,Morning,NA,6
1770,City,28,Trip Completed,12-07-2016 08:50,Morning,NA,8
1921,City,28,Trip Completed,12-07-2016 10:58,Morning,NA,10
3073,City,28,Trip Completed,13-07-2016 08:01,Morning,NA,8
4795,Airport,28,Trip Completed,14-07-2016 16:55,Afternoon,NA,16
2079,Airport,29,Trip Completed,12-07-2016 15:43,Afternoon,NA,15
3179,City,29,Trip Completed,13-07-2016 09:16,Morning,NA,9
5872,City,29,Trip Completed,15-07-2016 09:20,Morning,NA,9
218,City,30,Trip Completed,11-07-2016 06:14,Morning,NA,6
840,Airport,30,Trip Completed,11-07-2016 17:41,Evening,NA,17
1642,City,30,Trip Completed,12-07-2016 07:17,Morning,NA,7
3307,City,30,Trip Completed,13-07-2016 12:02,Afternoon,NA,12
1475,City,31,Trip Completed,12-07-2016 05:12,Early Morning,NA,5
2179,Airport,31,Trip Completed,12-07-2016 17:36,Evening,NA,17
3080,City,31,Trip Completed,13-07-2016 08:11,Morning,NA,8
3771,Airport,31,Trip Completed,13-07-2016 20:42,Evening,NA,20
5847,Airport,31,Trip Completed,15-07-2016 09:05,Morning,NA,9
5875,City,31,Trip Completed,15-07-2016 09:22,Morning,NA,9
400,City,32,Trip Completed,11-07-2016 08:29,Morning,NA,8
2146,Airport,32,Trip Completed,12-07-2016 17:21,Evening,NA,17
2942,City,32,Trip Completed,13-07-2016 06:37,Morning,NA,6
4418,City,32,Trip Completed,14-07-2016 08:18,Morning,NA,8
2305,City,33,Trip Completed,12-07-2016 18:56,Evening,NA,18
5637,City,33,Trip Completed,15-07-2016 06:44,Morning,NA,6
5838,City,33,Trip Completed,15-07-2016 09:02,Morning,NA,9
457,City,34,Trip Completed,11-07-2016 09:17,Morning,NA,9
511,City,34,Trip Completed,11-07-2016 09:40,Morning,NA,9
4146,City,34,Trip Completed,14-07-2016 04:52,Early Morning,NA,4
4242,City,34,Trip Completed,14-07-2016 06:03,Morning,NA,6
4470,City,34,Trip Completed,14-07-2016 08:47,Morning,NA,8
2530,City,35,Trip Completed,12-07-2016 21:07,Night,NA,21
2596,City,35,Trip Completed,12-07-2016 21:53,Night,NA,21
5754,City,35,Trip Completed,15-07-2016 08:05,Morning,NA,8
200,City,36,Trip Completed,11-07-2016 06:10,Morning,NA,6
1531,City,36,Trip Completed,12-07-2016 05:54,Early Morning,NA,5
5715,City,36,Trip Completed,15-07-2016 07:42,Morning,NA,7
3130,City,37,Trip Completed,13-07-2016 08:43,Morning,NA,8
4133,City,37,Trip Completed,14-07-2016 04:45,Early Morning,NA,4
4419,City,37,Trip Completed,14-07-2016 08:17,Morning,NA,8
4547,City,37,Trip Completed,14-07-2016 09:39,Morning,NA,9
5613,City,37,Trip Completed,15-07-2016 06:17,Morning,NA,6
572,Airport,38,Trip Completed,11-07-2016 10:48,Morning,NA,10
1566,City,38,Trip Completed,12-07-2016 06:22,Morning,NA,6
2266,Airport,38,Trip Completed,12-07-2016 18:33,Evening,NA,18
4390,City,38,Trip Completed,14-07-2016 08:01,Morning,NA,8
4545,City,38,Trip Completed,14-07-2016 09:43,Morning,NA,9
4572,City,38,Trip Completed,14-07-2016 09:52,Morning,NA,9
1649,City,39,Trip Completed,12-07-2016 07:24,Morning,NA,7
3008,City,39,Trip Completed,13-07-2016 07:23,Morning,NA,7
4480,City,39,Trip Completed,14-07-2016 08:46,Morning,NA,8
5713,City,39,Trip Completed,15-07-2016 07:43,Morning,NA,7
5866,City,39,Trip Completed,15-07-2016 09:19,Morning,NA,9
5945,Airport,39,Trip Completed,15-07-2016 10:27,Morning,NA,10
126,City,40,Trip Completed,11-07-2016 05:05,Early Morning,NA,5
436,City,40,Trip Completed,11-07-2016 08:55,Morning,NA,8
1620,City,40,Trip Completed,12-07-2016 06:55,Morning,NA,6
2206,City,40,Trip Completed,12-07-2016 17:55,Evening,NA,17
3221,City,40,Trip Completed,13-07-2016 09:55,Morning,NA,9
5583,City,40,Trip Completed,15-07-2016 05:58,Early Morning,NA,5
2131,City,41,Trip Completed,12-07-2016 17:04,Evening,NA,17
401,City,43,Trip Completed,11-07-2016 08:27,Morning,NA,8
461,City,43,Trip Completed,11-07-2016 09:15,Morning,NA,9
2946,City,43,Trip Completed,13-07-2016 06:34,Morning,NA,6
289,City,44,Trip Completed,11-07-2016 07:09,Morning,NA,7
1303,City,44,Trip Completed,11-07-2016 22:27,Night,NA,22
1817,City,44,Trip Completed,12-07-2016 09:29,Morning,NA,9
2970,City,44,Trip Completed,13-07-2016 06:56,Morning,NA,6
4519,City,44,Trip Completed,14-07-2016 09:23,Morning,NA,9
5830,City,44,Trip Completed,15-07-2016 08:55,Morning,NA,8
5880,City,44,Trip Completed,15-07-2016 09:38,Morning,NA,9
1520,City,45,Trip Completed,12-07-2016 05:42,Early Morning,NA,5
1789,City,45,Trip Completed,12-07-2016 09:10,Morning,NA,9
2484,Airport,45,Trip Completed,12-07-2016 20:41,Evening,NA,20
4312,City,45,Trip Completed,14-07-2016 06:49,Morning,NA,6
4363,City,45,Trip Completed,14-07-2016 07:29,Morning,NA,7
5716,City,45,Trip Completed,15-07-2016 07:37,Morning,NA,7
5775,City,45,Trip Completed,15-07-2016 08:24,Morning,NA,8
424,City,46,Trip Completed,11-07-2016 08:47,Morning,NA,8
377,City,47,Trip Completed,11-07-2016 08:11,Morning,NA,8
454,City,47,Trip Completed,11-07-2016 09:10,Morning,NA,9
1603,City,47,Trip Completed,12-07-2016 06:41,Morning,NA,6
5300,Airport,47,Trip Completed,14-07-2016 21:52,Night,NA,21
6560,City,47,Trip Completed,15-07-2016 21:05,Night,NA,21
2526,Airport,48,Trip Completed,12-07-2016 21:06,Night,NA,21
2926,City,48,Trip Completed,13-07-2016 06:27,Morning,NA,6
141,City,49,Trip Completed,11-07-2016 05:20,Early Morning,NA,5
491,City,49,Trip Completed,11-07-2016 09:29,Morning,NA,9
1875,City,49,Trip Completed,12-07-2016 10:02,Morning,NA,10
4906,City,49,Trip Completed,14-07-2016 18:03,Evening,NA,18
209,City,50,Trip Completed,11-07-2016 06:11,Morning,NA,6
278,City,50,Trip Completed,11-07-2016 06:55,Morning,NA,6
1381,City,50,Trip Completed,12-07-2016 01:07,Early Morning,NA,1
5473,City,50,Trip Completed,15-07-2016 04:44,Early Morning,NA,4
5479,City,50,Trip Completed,15-07-2016 04:50,Early Morning,NA,4
6228,City,50,Trip Completed,15-07-2016 17:43,Evening,NA,17
2940,City,51,Trip Completed,13-07-2016 06:35,Morning,NA,6
5780,City,51,Trip Completed,15-07-2016 08:29,Morning,NA,8
1781,City,52,Trip Completed,12-07-2016 09:01,Morning,NA,9
1787,City,52,Trip Completed,12-07-2016 09:08,Morning,NA,9
2423,Airport,52,Trip Completed,12-07-2016 20:05,Evening,NA,20
4148,City,52,Trip Completed,14-07-2016 04:57,Early Morning,NA,4
411,City,53,Trip Completed,11-07-2016 08:37,Morning,NA,8
3727,Airport,53,Trip Completed,13-07-2016 20:05,Evening,NA,20
4847,City,53,Trip Completed,14-07-2016 17:37,Evening,NA,17
216,City,54,Trip Completed,11-07-2016 06:13,Morning,NA,6
1898,City,54,Trip Completed,12-07-2016 10:27,Morning,NA,10
2077,City,54,Trip Completed,12-07-2016 15:40,Afternoon,NA,15
2486,Airport,54,Trip Completed,12-07-2016 20:50,Evening,NA,20
2809,City,54,Trip Completed,13-07-2016 05:05,Early Morning,NA,5
2900,City,54,Trip Completed,13-07-2016 06:01,Morning,NA,6
3022,City,54,Trip Completed,13-07-2016 07:34,Morning,NA,7
3211,City,54,Trip Completed,13-07-2016 09:48,Morning,NA,9
4356,City,54,Trip Completed,14-07-2016 07:23,Morning,NA,7
6208,City,54,Trip Completed,15-07-2016 17:27,Evening,NA,17
6571,City,54,Trip Completed,15-07-2016 21:16,Night,NA,21
237,City,56,Trip Completed,11-07-2016 06:29,Morning,NA,6
4328,City,56,Trip Completed,14-07-2016 07:07,Morning,NA,7
4757,Airport,56,Trip Completed,14-07-2016 15:30,Afternoon,NA,15
323,City,57,Trip Completed,11-07-2016 07:36,Morning,NA,7
421,City,57,Trip Completed,11-07-2016 08:43,Morning,NA,8
1458,City,57,Trip Completed,12-07-2016 04:52,Early Morning,NA,4
3920,City,57,Trip Completed,13-07-2016 22:16,Night,NA,22
4401,City,57,Trip Completed,14-07-2016 08:03,Morning,NA,8
1034,Airport,58,Trip Completed,11-07-2016 19:27,Evening,NA,19
1543,City,58,Trip Completed,12-07-2016 06:02,Morning,NA,6
2909,City,58,Trip Completed,13-07-2016 06:10,Morning,NA,6
3015,City,58,Trip Completed,13-07-2016 07:34,Morning,NA,7
4165,City,58,Trip Completed,14-07-2016 05:07,Early Morning,NA,5
5410,City,58,Trip Completed,15-07-2016 01:45,Early Morning,NA,1
328,City,59,Trip Completed,11-07-2016 07:33,Morning,NA,7
580,City,59,Trip Completed,11-07-2016 10:59,Morning,NA,10
4357,City,59,Trip Completed,14-07-2016 07:31,Morning,NA,7
4560,City,59,Trip Completed,14-07-2016 09:48,Morning,NA,9
5647,City,59,Trip Completed,15-07-2016 06:51,Morning,NA,6
5704,City,59,Trip Completed,15-07-2016 07:33,Morning,NA,7
2855,City,60,Trip Completed,13-07-2016 05:35,Early Morning,NA,5
5565,City,60,Trip Completed,15-07-2016 05:45,Early Morning,NA,5
235,City,61,Trip Completed,11-07-2016 06:22,Morning,NA,6
2109,Airport,61,Trip Completed,12-07-2016 16:20,Afternoon,NA,16
4230,City,61,Trip Completed,14-07-2016 05:50,Early Morning,NA,5
111,City,62,Trip Completed,11-07-2016 05:06,Early Morning,NA,5
168,City,62,Trip Completed,11-07-2016 05:37,Early Morning,NA,5
187,City,62,Trip Completed,11-07-2016 05:57,Early Morning,NA,5
1492,City,62,Trip Completed,12-07-2016 05:30,Early Morning,NA,5
2992,City,62,Trip Completed,13-07-2016 07:11,Morning,NA,7
3433,Airport,62,Trip Completed,13-07-2016 16:01,Afternoon,NA,16
5536,City,62,Trip Completed,15-07-2016 05:31,Early Morning,NA,5
474,City,63,Trip Completed,11-07-2016 09:24,Morning,NA,9
1722,City,63,Trip Completed,12-07-2016 08:17,Morning,NA,8
2978,City,63,Trip Completed,13-07-2016 06:54,Morning,NA,6
2983,City,63,Trip Completed,13-07-2016 07:08,Morning,NA,7
3866,Airport,63,Trip Completed,13-07-2016 21:40,Night,NA,21
4491,City,63,Trip Completed,14-07-2016 08:56,Morning,NA,8
4603,Airport,63,Trip Completed,14-07-2016 10:22,Morning,NA,10
1325,City,64,Trip Completed,11-07-2016 23:06,Night,NA,23
3450,Airport,64,Trip Completed,13-07-2016 16:49,Afternoon,NA,16
4329,City,64,Trip Completed,14-07-2016 07:08,Morning,NA,7
1723,City,65,Trip Completed,12-07-2016 08:18,Morning,NA,8
3261,Airport,65,Trip Completed,13-07-2016 10:20,Morning,NA,10
3309,City,65,Trip Completed,13-07-2016 11:59,Morning,NA,11
3666,City,65,Trip Completed,13-07-2016 19:25,Evening,NA,19
6129,Airport,65,Trip Completed,15-07-2016 15:36,Afternoon,NA,15
1513,City,66,Trip Completed,12-07-2016 05:44,Early Morning,NA,5
2011,City,66,Trip Completed,12-07-2016 13:30,Afternoon,NA,13
2931,City,66,Trip Completed,13-07-2016 06:31,Morning,NA,6
6397,City,66,Trip Completed,15-07-2016 19:29,Evening,NA,19
176,City,67,Trip Completed,11-07-2016 05:42,Early Morning,NA,5
3180,City,67,Trip Completed,13-07-2016 09:23,Morning,NA,9
3238,City,67,Trip Completed,13-07-2016 10:04,Morning,NA,10
4360,City,67,Trip Completed,14-07-2016 07:30,Morning,NA,7
6717,City,67,Trip Completed,15-07-2016 23:12,Night,NA,23
386,City,68,Trip Completed,11-07-2016 08:29,Morning,NA,8
528,City,68,Trip Completed,11-07-2016 09:50,Morning,NA,9
2556,Airport,68,Trip Completed,12-07-2016 21:24,Night,NA,21
3286,City,68,Trip Completed,13-07-2016 11:10,Morning,NA,11
5805,City,68,Trip Completed,15-07-2016 08:36,Morning,NA,8
5911,City,68,Trip Completed,15-07-2016 09:53,Morning,NA,9
245,City,69,Trip Completed,11-07-2016 06:33,Morning,NA,6
1532,City,69,Trip Completed,12-07-2016 05:54,Early Morning,NA,5
3161,City,69,Trip Completed,13-07-2016 09:05,Morning,NA,9
3523,Airport,69,Trip Completed,13-07-2016 17:47,Evening,NA,17
4278,City,69,Trip Completed,14-07-2016 06:26,Morning,NA,6
5835,City,69,Trip Completed,15-07-2016 08:53,Morning,NA,8
99,City,70,Trip Completed,11-07-2016 05:00,Early Morning,NA,5
162,City,70,Trip Completed,11-07-2016 05:34,Early Morning,NA,5
307,City,70,Trip Completed,11-07-2016 07:20,Morning,NA,7
1767,City,70,Trip Completed,12-07-2016 08:46,Morning,NA,8
5502,City,70,Trip Completed,15-07-2016 05:03,Early Morning,NA,5
5644,City,70,Trip Completed,15-07-2016 06:50,Morning,NA,6
5736,City,70,Trip Completed,15-07-2016 07:50,Morning,NA,7
3808,Airport,71,Trip Completed,13-07-2016 20:58,Evening,NA,20
5831,City,71,Trip Completed,15-07-2016 08:56,Morning,NA,8
5980,City,71,Trip Completed,15-07-2016 11:39,Morning,NA,11
353,City,72,Trip Completed,11-07-2016 07:55,Morning,NA,7
397,City,72,Trip Completed,11-07-2016 08:23,Morning,NA,8
1843,City,72,Trip Completed,12-07-2016 09:39,Morning,NA,9
2019,City,72,Trip Completed,12-07-2016 13:46,Afternoon,NA,13
1732,City,73,Trip Completed,12-07-2016 08:19,Morning,NA,8
1984,City,73,Trip Completed,12-07-2016 12:30,Afternoon,NA,12
